상품코드,대상도시,상품형태,상품명,리뷰ID,작성자,평점,내용,작성일,동행,공감수,옵션정보,연령대,리뷰요약1,리뷰요약2,리뷰요약3,리뷰요약4,리뷰요약5
MAV1039,다낭,패키지,[출발확정/한정특가] 다낭 5일 #시내 4성호텔 #바나힐 테마파크 #호이안 #전신마사지 #캔들라이트 디너 ,295760,lem********,5,"이번여행은 패키지 상품은 이래저래 잘선택한듯합니다
가성비 최고였던거 같네요^^
일정 부터 날씨 음식 모든면이 다좋았네요
비도 오긴했지만 가이드님이 일정 조율을 잘해준부분도
있어서 비를 요리조리 잘피할수있었습니다
여행일정도 중요하지만 가이드분도 정말 중요한데
정말 고객분들을 위함이 보이는 가이드분이였습니다
식사도 저는 현지식을 잘못하는데
한식과 현지식을 잘 짜주셔서 음식으로 힘든점은 없었습니다 예전 패키지들하고는 하나투어 패키지는 한국분들의 취향을 배려해서 그런지ㅋ
예전에 다녔던 불필요한부분이 많이 제거되어 좋았습니다
3박5일 다낭 패키지로는 부족함 없이 갈수있는 일정입니다 요즘 자유여행을 자주다니는데 
저는 수차례 방문했지만 와이프때문에 관광지만 보러가자 하는 느낌으로 와이프 여행잡아준건데 저도만족하네요^^ 패키지는 가성비가 좋아야되자나요^^
그기준이라면 10점 만점에 10점^^
관광시켜주는 목적이었는데 패키지상품 ",2025.09.21,커플여행,0,,30,호텔이 관광지와 가까워요, 일정이 알차요, 현지 음식이 맛있어요, 가격이 합리적이에요, 가이드가 전문적이에요
MAV1039,다낭,패키지,[출발확정/한정특가] 다낭 5일 #시내 4성호텔 #바나힐 테마파크 #호이안 #전신마사지 #캔들라이트 디너 ,295414,dol*****,5,"이번 다낭·호이안 여행은
이윤덕 가이드님 덕분에 정말 즐겁고 특별한 시간이 되었습니다 ✈️

새벽 늦은 시간에도 픽업해주시고,
여행 내내 역사와 문화 이야기로 풍성하게 채워주셔서 감사드립니다.

호이안 소원배에서는 가이드님이 주신 저희 팀만의 귀여운 불빛 토끼  헤어밴드로 특별한 추억을 남겼어요.
그사진이 너무너무 맘에 들어요.
베트남분들 사진도 잘 찍어주세요.
(소원배, 바구니배~강추)

바나힐테마는 친구들과 범퍼카에 푹 빠져서 여러번 탔어요. 속도감이 짱~꼭 타세요.

저희 숙소는 로얄로터스~ 미케비치랑 5분거리라
새벽같이 얼어나 수영복입고 걸어가서 물놀이 (작은 파도가 재미나요) 후 말리면서 걸어왔어요.
새벽6~7시 걌는데 사람들 은근 많아요.
물도 차갑지 않아서 놀기 좋아요~^

19명이 하나 되어 웃음 가득했던 여행,
가이드님의 세심한 배려가 있었기에 더 빛났습니다.
신~깜ㅡ언 ^^ 💕 
이윤덕 가이드님과 트 ~ 감사합니다.

📌팁을 드릴일이 종종 있더라고요.
객실.짐.바구니배.식당내 탄산주문시 현금
(1달러 지폐와 현금 천원지폐등 많이 챙겨가세요)",2025.09.17,친구모임,1,,40,호텔이 관광지와 가까워요, 일정이 알차요, 식당이 청결해요, 가이드가 열정적이에요, 가이드가 배려 깊고 세심해요
MAV1039,다낭,패키지,[출발확정] 다낭 5일 #미케비치 5성호텔 #오션뷰 #바나힐 테마파크 #호이안 #전신마사지 #다낭타워 씨푸드,295000,ans8118,5,"시드니 야경투어가 넘 멋지네요!!
하버 브릿지를 워킹투어하며 컴퓨터 바탕화면에 어울리는 오페라하우스도 한 컷...
네모라임피터 한 잔을 홀짝이며 시원한 바닷바람과 오페라하우스의 멋진 모습과 야경을 잊혀지지 않도록 눈에 가득가득 담아봅니다.
귀여운 돌고래의 자태는 덤입니다.",2025.09.11,가족여행,0,,60,일정이 여유로워요, 현지 음식이 다양해요, 객실이 깨끗해요, 가격이 합리적이에요, 가이드가 배려 깊고 세심해요
MAV1039,다낭,패키지,[출발확정/한정특가] 다낭 5일 #시내 4성호텔 #바나힐 테마파크 #호이안 #전신마사지 #캔들라이트 디너 ,294962,muk***,5,"패키지 여행은 가이드분이 정말로 중요한데 운좋게도 전진규 스타가이드님을 만나서 즐거운 시간을 보냈어요 
현지 가이드님 라니도 친절하고 같이 오신 일행분들도 모두 좋으셔서 일정동안 무리없이 행복한 여행이었답니다 

첫날 오전에는 여유롭게 수영장에서 수영도 하고 오행산 갔다가 바나나배타고 투본강에서 배타고 호이안에서 야경 보면서 소원등도 했어요 
돌아오는 길에 버스안에서 베트남 역사에 대해서도 설명 해주셔서 유익한 시간 이었답니다
 미케비치해변 에서 밤바다도 걸으면서 왜 다낭이 인기 여행지인지 알것 같아요 

4살 꼬마아기부터 어르신분들까지 모두 일일히 세심하게 챙기는 전진규 가이드님을 보면서  참 좋은분이구나 라는 생각이 들었네요 

3일동안 호텔에서 조식도 잘 나오고 
현지 식당들도 좋아서 베트남 음식들도 맛나게 잘 먹었어요 
여행을 좋아해서 혼자 용기내서 갔는데도 일행분들과 친해지게 되어 골든브릿지에서 같이 인증샷도 찍고 바나힐 가서도 수제맥주 공장에서 같이 맥주 마시면서 즐거운 시간을 보냈답니다 

매일 마사지 받고 나니 몸도 마음도 힐링하고 왔네요 
꿈을 꾼거같이 시간이 어떻게 가는줄 모를정도로 빠르게  갔어요 
다음엔 어디로 갈까 하나투어로 알아보고 있네요  ㅎ
소중한 추억 만들어 주셔서 고맙고 감사합니당  ~~^^",2025.09.11,나홀로 여행,0,,50,호텔 부대시설이 좋아요, 일정이 알차요, 현지 음식이 맛있어요, 가이드가 전문적이에요, 가이드가 배려 깊고 세심해요
MAV1039,다낭,패키지,[출발확정/한정특가] 다낭 5일 #시내 4성호텔 #바나힐 테마파크 #호이안 #전신마사지 #캔들라이트 디너 ,294848,yhsj93,5,"신동환 가이드님의  세심한 배려로, 여유롭지만 알찬 일정으로 다낭을 잘 즐길 수 있었고, 함께 간 여행객들도 좋은 분들을 만나서 더욱 즐겁고 알찬 여행이 되었습니다.  다음 여행도 기대해 보겠습니다.",2025.09.09,가족여행,0,,50,호텔 부대시설이 좋아요, 일정이 알차요, 현지 음식이 맛있어요, 가격이 합리적이에요, 가이드가 전문적이에요
MAV1039,다낭,패키지,[출발확정/한정특가] 다낭 5일 #시내 4성호텔 #바나힐 테마파크 #호이안 #전신마사지 #캔들라이트 디너 ,294503,잉구,5,"가이드님의 재치와 센스, 그리고 알찬 여행 일정까지 즐거운 가족여행이었어요!! 새로운 경험과 합리적인 가격으로 좋은 추억 만들었습니다! 호텔도 벌레 없이 깨끗했어욤 ㅎㅎ 무엇보다 처음보는 관광객분들과 친목하며 서로 도와주던 것도 기억에 남네요 현지 가이드님도 너무 다정하시고 순수하셔서 좋았습니다! 다음에 또 가보고 싶어져요",2025.09.05,가족여행,0,"호이안 야경투어,다낭 NEW나이트투어",20,호텔이 시내에 있어요, 일정이 알차요, 식당이 청결해요, 가격이 합리적이에요, 가이드가 재밌어요
MAV1039,다낭,패키지,[출발확정] 다낭 5일 #시내 4성호텔 #바나힐 테마파크 #호이안 #전신마사지 #캔들라이트 디너 ,294008,하나투어 회원,5,"부모님모시고 처음으로 해본 패키지 여행이였는데 너무 만족스러운 여행이였어요.  같이 여행하신 분들도 좋으신분들에다가 한국가이드님과 현지가이드님이 세심하고 친절하게 잘 챙겨주셔서 덕분에 맘편한 여행이였습니다! 
하루는 날씨가 도와주지 않았지만 그래도 그것 또한 매력이 있었던 것같아요. 다음에 다시 또 한번 가고싶네요🫶🏻",2025.08.30,가족여행,0,"호이안 야경투어,다낭 NEW나이트투어",30,호텔이 관광지와 가까워요, 일정이 알차요, 가격이 합리적이에요, 현지 음식이 맛있어요, 가이드가 배려 깊고 세심해요
MAV1039,다낭,패키지,[출발확정/한정특가] 다낭 5일 #시내 4성호텔 #바나힐 테마파크 #호이안 #전신마사지 #캔들라이트 디너 ,294001,dantae,5,"동남아 매력의 끝판왕 그 자체는 단연 베트남 🇻🇳
앞서 태국과 싱가포르를 방문했던지라 가족여행이라는 일념으로 많은 기대 없이 출발했지만, 그 끝은 아쉬움 10000%였던 여행👍👍

관광일정이 알찼고✈️, 현지음식이 맛있었고🍜, 야시장 흥정쇼핑이 재미있었으며🎈, 가이드님이 열정적이고 친절하며 가이드님 두 분의 케미마저 엿보였던 예쁜 추억과 아름다운 기억으로 가득한 베트남 다낭 여행🇻🇳, 고민하시는 분들은 그냥 결제하시고 기대만 하셔도 될 것 같습니다.

""3박5일이 결코 짧은 시간이 아니다""라는 가이드님의 말이 정말 맞는 것 같아요. 도합 94시간 동안 정도 많이 들었고, 생각해보면 하나하나 파노라마처럼 추억들이 머릿속을 스쳐 지나가요! 무엇보다 처음부터 끝까지 세세하게 모든 것을 챙겨주신 전진규 가이드님 너무 감사드려요! 덕분에 인생에 베트남 다낭이라는 추억 리스트가 좋은 첫인상과 함께 기록될 수 있었습니다!! 그리고 대학생활을 시작하고는 느낄 수 없었던 학창시절의 담임선생님과 같은 따뜻한 온정까지 느낄 수 있었어요!! 그리고, 이동시간 동안 베트남의 역사 이야기부터 문화, 종교, 틱꽝득 스님과 남베트남 대통령 응오딘지엠, 베트남을 빛낸 3인의 한국인 이야기까지 베트남의 시사상식을 재미있는 내러티브와 함께 소개해주셔서 무엇이라도 배울 수 있는 여행을 좋아하는 저에게는 매우 행복한 여행이었습니다!!

티는 안냈지만, 여행하는 3일 내내 마지막 5일째의 헤어짐이 가장 걱정되었고 두려웠어요😢 마지막 날 공항을 가는 도중 아쉬워하시는 가이드님의 표정을 보고 저도 눈물이 날 것 같아 창밖을 계속 쳐다봤네요ㅎㅎ 공항에서 저희를 내려주고 버스가 출발하는 와중에도 창문으로 저희를 계속 쳐다봐주시는 마지막 모습이 아직까지 눈 앞에 선하게 비쳐서 인천공항에 도착하는 그 순간까지도 마음이 따뜻했어요! 너무 감사합니다!!

또, 방문하는 곳마다 유창한 한국어로 이해하기 쉽게 설명해주시고, 저희의 안전을 생각해주셨던 현지가이드님 라니, 공항에서의 마지막이 너무 갑작스러워 미처 이 말씀을 못드렸네요! ""Cảm ơn, hẹn gặp lại, nhất định sẽ gặp lại!"" 옆에 계시다면 전진규 가이드님께서 전해주세요~~

""돈이 많은 사람은 부자라 일컫지만, 추억이 많은 사람은 잘 사는 사람이다."" 저에게 아름다운 추억과 앞으로도 베트남어 공부를 열심히 하고 싶은 마음까지 주신, 여행객을 고객 그 이상으로 생각해주시는 전진규 가이드님, 3박5일 동안 정말 감사했고, 다음 다낭 여행 때 꼭 다시 연락드리겠습니다! 그때까지 꼭 건강하시고, 웃는 얼굴로 다시 뵐게요~ Chúng ta nhất định sẽ gặp lại nhau!🙏🙏🙏🇻🇳🇻🇳",2025.08.30,가족여행,1,,10,일정이 알차요, 가이드가 전문적이에요, 가이드가 열정적이에요, 가이드가 배려 깊고 세심해요, 현지 음식이 맛있어요
MAV1039,다낭,패키지,[청주출발][출발확정] 다낭 5일 #시내 4성호텔 #바나힐 테마파크 #호이안 #전신마사지 #캔들라이트 디너 ,293695,hdh********,5,"아내와 함께한 다낭여행 
기대가 크면 실망도 큰 법이라  소소한 기대로 갔습니다현지 가이드 이호성 가이드님 덕분에 
너무 즐겁고 행복한 여행이였네요 

더운 날씨가 걱정이 되었는데 이호성님의 세심하고 
지혜로운  가이드로 더위는 피하며 재밌게 다낭 호이안
여행을 제대로 즐겼네요~^^

바나힐파크 케이블카로 이동하면서 대자연의 장관을 
보고 베트남 아오다이쇼 보면서 화려한 전통복과 미남미녀들의 전통춤도 관람하며 사진도 찍고 좋은 추억 많이 만들었네요

다음 관장지 이동하면서 버스 차안에 생수도 넉넉히 챙겨주셔서 관광 전후 시원하게 갈증도 해소해서 너무 좋았고 다음 관광지로 이동하면서 베트남의 역사와 중요 인물들의 배경을 들으며 여행을하니 관장지 도착해서도 아~이곳이 이런곳이였구나 하며 여행하는데 도움이 많이 되었네요

동남아하면 맛사지를 뺄수 없는데 첫날도 시원하고
좋았지만  3일차 공항에서 기다리는 시간을 활용해 스톤맛사지 2시간 받으며 그동안의 관광의 피로를 싹 풀수있어서. 최고의 다낭여행이였습니다 

큰기대를 안하고간 다낭여행이지만 너무 큰 행복과 만족감을 느낄수 있도록 세심한 배려를 해주셔서 다음에  가족여행으로 또 가고 싶네요 

이호성 가이드님 감사드리고 인연이 된다면 다음에
또 뵈요~^^

",2025.08.26,가족여행,0,,40,호텔 부대시설이 좋아요, 일정이 알차요, 현지 음식이 다양해요, 가격이 합리적이에요, 가이드가 배려 깊고 세심해요
MAV1039,다낭,패키지,[출발확정] 다낭 5일 #시내 4성호텔 #바나힐 테마파크 #호이안 #전신마사지 #캔들라이트 디너 ,292852,duc*****,4,"딸과 함께 둘이서 첫 패키지 여행이었습니다. 
걱정도 많았는데 같이 합류한 사람들과 즐겁고 알찬 시간을 보냈습니다. 
가이드도 친절하고 항상 안전을 위해 신경 쓰는 모습이 보기 좋았습니다. 
호텔은 오래됐지만 깨끗하고.  조식도 좋았어요
 첫 패키지 여행 알차고 좋았습니다
마지막 날 3회 쇼핑은 조금 힘들었어요 ㅠㅠㅠ ",2025.08.17,가족여행,0,,50,호텔이 시내에 있어요, 일정이 알차요, 식당이 청결해요, 가격이 합리적이에요, 가이드가 열정적이에요
