연도,월,지역,국가,관광객수
2013,8,미주,과테말라,541
2013,8,미주,칠레,588
2013,8,미주,코스타리카,320
2013,8,미주,파나마,256
2013,8,미주,멕시코,4470
2013,8,미주,에콰도르,22
2013,9,미주,미국,123909
2013,9,미주,캐나다,16638
2013,9,미주,브라질,44339
2013,9,미주,도미니카공화국,105
2013,9,미주,자메이카,41
2013,9,미주,과테말라,479
2013,9,미주,칠레,516
2013,9,미주,코스타리카,249
2013,9,미주,파나마,302
2013,9,미주,멕시코,3994
2013,9,미주,에콰도르,20
2013,10,미주,미국,117240
2013,10,미주,캐나다,13068
2013,10,미주,브라질,44339
2013,10,미주,도미니카공화국,140
2013,10,미주,자메이카,10
2013,10,미주,과테말라,443
2013,10,미주,칠레,772
2013,10,미주,코스타리카,223
2013,10,미주,파나마,257
2013,10,미주,멕시코,5135
2013,10,미주,에콰도르,23
2013,11,미주,미국,108660
2013,11,미주,캐나다,7478
2013,11,미주,브라질,44339
2013,11,미주,도미니카공화국,241
2013,11,미주,자메이카,23
2013,11,미주,과테말라,494
2013,11,미주,칠레,965
2013,11,미주,코스타리카,328
2013,11,미주,파나마,295
2013,11,미주,멕시코,6192
2013,11,미주,에콰도르,24
2013,12,미주,미국,127630
2013,12,미주,캐나다,10291
2013,12,미주,브라질,44339
2013,12,미주,도미니카공화국,210
2013,12,미주,자메이카,22
2013,12,미주,과테말라,1004
2013,12,미주,칠레,1053
2013,12,미주,코스타리카,318
2013,12,미주,파나마,291
2013,12,미주,멕시코,7079
2013,12,미주,에콰도르,32
2014,1,미주,미국,145109
2014,1,미주,캐나다,10459
2014,1,미주,브라질,45522
2014,1,미주,도미니카공화국,188
2014,1,미주,자메이카,37
2014,1,미주,과테말라,1046
2014,1,미주,칠레,1979
2014,1,미주,코스타리카,430
2014,1,미주,파나마,346
2014,1,미주,페루,17265
2014,1,미주,멕시코,6241
2014,1,미주,에콰도르,3834
2014,2,미주,미국,83750
2014,2,미주,캐나다,8922
2014,2,미주,도미니카공화국,272
2014,2,미주,자메이카,71
2014,2,미주,과테말라,616
2014,2,미주,칠레,1285
2014,2,미주,코스타리카,278
2014,2,미주,파나마,357
2014,2,미주,멕시코,5323
2014,3,미주,미국,97189
2014,3,미주,캐나다,8764
2014,3,미주,도미니카공화국,182
2014,3,미주,자메이카,28
2014,3,미주,과테말라,681
2014,3,미주,칠레,1302
2014,3,미주,코스타리카,372
2014,3,미주,파나마,386
2014,3,미주,멕시코,6171
2014,4,미주,미국,108043
2014,4,미주,캐나다,10969
2014,4,미주,도미니카공화국,54
2014,4,미주,자메이카,22
2014,4,미주,과테말라,938
2014,4,미주,칠레,1013
2014,4,미주,코스타리카,295
2014,4,미주,파나마,255
2014,4,미주,멕시코,5933
2014,5,미주,미국,119619
2014,5,미주,캐나다,17133
2014,5,미주,도미니카공화국,158
2014,5,미주,자메이카,37
2014,5,미주,과테말라,672
2014,5,미주,칠레,660
2014,5,미주,코스타리카,256
2014,5,미주,파나마,326
2014,5,미주,멕시코,5650
2014,6,미주,미국,133790
2014,6,미주,캐나다,20635
2014,6,미주,도미니카공화국,150
2014,6,미주,자메이카,54
2014,6,미주,과테말라,699
2014,6,미주,칠레,673
2014,6,미주,코스타리카,363
2014,6,미주,파나마,239
2014,6,미주,멕시코,5946
2014,7,미주,미국,148996
2014,7,미주,캐나다,28997
2014,7,미주,도미니카공화국,136
2014,7,미주,자메이카,32
2014,7,미주,과테말라,820
2014,7,미주,칠레,803
2014,7,미주,코스타리카,316
2014,7,미주,파나마,325
2014,7,미주,멕시코,5227
2014,8,미주,미국,150522
2014,8,미주,캐나다,20603
2014,8,미주,도미니카공화국,201
2014,8,미주,자메이카,28
2014,8,미주,과테말라,1054
2014,8,미주,칠레,704
2014,8,미주,코스타리카,397
2014,8,미주,파나마,324
2014,8,미주,멕시코,5600
2014,9,미주,미국,120384
2014,9,미주,캐나다,19661
2014,9,미주,도미니카공화국,102
2014,9,미주,자메이카,15
2014,9,미주,과테말라,708
2014,9,미주,칠레,680
2014,9,미주,코스타리카,275
2014,9,미주,파나마,245
2014,9,미주,멕시코,5259
2014,10,미주,미국,126819
2014,10,미주,캐나다,17946
2014,10,미주,도미니카공화국,145
2014,10,미주,자메이카,26
2014,10,미주,과테말라,695
2014,10,미주,칠레,1019
2014,10,미주,코스타리카,298
2014,10,미주,파나마,331
2014,10,미주,멕시코,7071
2014,11,미주,미국,105671
2014,11,미주,캐나다,8368
2014,11,미주,도미니카공화국,162
2014,11,미주,자메이카,38
2014,11,미주,과테말라,750
2014,11,미주,칠레,1240
2014,11,미주,코스타리카,299
2014,11,미주,파나마,361
2014,11,미주,멕시코,7064
2014,12,미주,미국,133473
2014,12,미주,캐나다,11313
2014,12,미주,도미니카공화국,110
2014,12,미주,자메이카,37
2014,12,미주,과테말라,1171
2014,12,미주,칠레,1273
2014,12,미주,코스타리카,373
2014,12,미주,파나마,385
2014,12,미주,멕시코,9605
2015,1,미주,미국,160175
2015,1,미주,캐나다,11115
2015,1,미주,브라질,50725
2015,1,미주,도미니카공화국,89
2015,1,미주,자메이카,77
2015,1,미주,과테말라,1298
2015,1,미주,칠레,3015
2015,1,미주,코스타리카,461
2015,1,미주,파나마,439
2015,1,미주,페루,23094
2015,1,미주,멕시코,7594
2015,1,미주,에콰도르,5042
2015,2,미주,미국,118912
2015,2,미주,캐나다,9397
2015,2,미주,도미니카공화국,87
2015,2,미주,자메이카,45
2015,2,미주,과테말라,682
2015,2,미주,칠레,1627
2015,2,미주,코스타리카,432
2015,2,미주,파나마,441
2015,2,미주,멕시코,6317
2015,3,미주,미국,113589
2015,3,미주,캐나다,9197
2015,3,미주,도미니카공화국,191
2015,3,미주,자메이카,30
2015,3,미주,과테말라,694
2015,3,미주,칠레,1814
2015,3,미주,코스타리카,350
2015,3,미주,파나마,520
2015,3,미주,멕시코,8675
2015,4,미주,미국,132226
2015,4,미주,캐나다,11823
2015,4,미주,도미니카공화국,115
2015,4,미주,자메이카,31
2015,4,미주,과테말라,998
2015,4,미주,칠레,1469
2015,4,미주,코스타리카,327
2015,4,미주,파나마,329
2015,4,미주,멕시코,6945
2015,5,미주,미국,154737
2015,5,미주,캐나다,19841
2015,5,미주,도미니카공화국,95
2015,5,미주,자메이카,26
2015,5,미주,과테말라,677
2015,5,미주,칠레,726
2015,5,미주,코스타리카,230
2015,5,미주,파나마,349
2015,5,미주,멕시코,7901
2015,6,미주,미국,147947
2015,6,미주,캐나다,24961
2015,6,미주,도미니카공화국,140
2015,6,미주,자메이카,23
2015,6,미주,과테말라,2902
2015,6,미주,칠레,733
2015,6,미주,코스타리카,356
2015,6,미주,파나마,380
2015,6,미주,멕시코,7535
2015,7,미주,미국,176272
2015,7,미주,캐나다,32107
2015,7,미주,도미니카공화국,254
2015,7,미주,자메이카,34
2015,7,미주,과테말라,889
2015,7,미주,칠레,966
2015,7,미주,코스타리카,308
2015,7,미주,파나마,490
2015,7,미주,멕시코,7300
2015,8,미주,미국,161642
2015,8,미주,캐나다,22622
2015,8,미주,도미니카공화국,171
2015,8,미주,자메이카,38
2015,8,미주,칠레,864
2015,8,미주,코스타리카,289
2015,8,미주,파나마,415
2015,8,미주,멕시코,7572
2015,9,미주,미국,146037
2015,9,미주,캐나다,20968
2015,9,미주,도미니카공화국,124
2015,9,미주,자메이카,37
2015,9,미주,칠레,1738
2015,9,미주,코스타리카,250
2015,9,미주,파나마,376
2015,9,미주,멕시코,6339
2015,10,미주,미국,153690
2015,10,미주,캐나다,20265
2015,10,미주,도미니카공화국,210
2015,10,미주,자메이카,26
2015,10,미주,코스타리카,300
2015,10,미주,파나마,415
2015,10,미주,멕시코,8146
2015,11,미주,미국,145991
2015,11,미주,캐나다,9718
2015,11,미주,도미니카공화국,170
2015,11,미주,자메이카,23
2015,11,미주,칠레,1555
2015,11,미주,코스타리카,378
2015,11,미주,파나마,526
2015,11,미주,멕시코,10553
2015,12,미주,미국,164238
2015,12,미주,캐나다,12727
2015,12,미주,도미니카공화국,165
2015,12,미주,자메이카,36
2015,12,미주,칠레,1872
2015,12,미주,코스타리카,486
2015,12,미주,파나마,420
2015,12,미주,멕시코,10577
2016,1,미주,미국,181347
2016,1,미주,캐나다,12658
2016,1,미주,브라질,50312
2016,1,미주,도미니카공화국,201
2016,1,미주,자메이카,42
2016,1,미주,칠레,16323
2016,1,미주,코스타리카,502
2016,1,미주,파나마,492
2016,1,미주,페루,21347
2016,1,미주,멕시코,9365
2016,1,미주,에콰도르,5053
2016,2,미주,미국,150529
2016,2,미주,캐나다,11806
2016,2,미주,도미니카공화국,183
2016,2,미주,자메이카,34
2016,2,미주,코스타리카,415
2016,2,미주,멕시코,7307
2016,3,미주,미국,126499
2016,3,미주,캐나다,10341
2016,3,미주,도미니카공화국,190
2016,3,미주,자메이카,26
2016,3,미주,코스타리카,451
2016,3,미주,멕시코,8465
2016,4,미주,미국,136312
2016,4,미주,캐나다,14582
2016,4,미주,도미니카공화국,146
2016,4,미주,자메이카,21
2016,4,미주,코스타리카,292
2016,4,미주,멕시코,7217
2016,5,미주,미국,154922
2016,5,미주,캐나다,21143
2016,5,미주,도미니카공화국,206
2016,5,미주,자메이카,18
2016,5,미주,코스타리카,283
2016,5,미주,멕시코,6931
2016,6,미주,미국,172488
2016,6,미주,캐나다,29325
2016,6,미주,도미니카공화국,191
2016,6,미주,자메이카,46
2016,6,미주,코스타리카,321
2016,6,미주,멕시코,6245
2016,7,미주,미국,195374
2016,7,미주,캐나다,41841
2016,7,미주,도미니카공화국,256
2016,7,미주,자메이카,41
2016,7,미주,코스타리카,368
2016,7,미주,멕시코,6646
2016,8,미주,미국,171043
2016,8,미주,캐나다,31165
2016,8,미주,도미니카공화국,248
2016,8,미주,자메이카,16
2016,8,미주,코스타리카,286
2016,8,미주,멕시코,7295
2016,9,미주,미국,179262
2016,9,미주,캐나다,33283
2016,9,미주,도미니카공화국,220
2016,9,미주,자메이카,19
2016,9,미주,코스타리카,279
2016,9,미주,멕시코,6065
2016,10,미주,미국,168447
2016,10,미주,캐나다,23195
2016,10,미주,도미니카공화국,215
2016,10,미주,자메이카,49
2016,10,미주,코스타리카,343
2016,10,미주,멕시코,7363
2016,11,미주,미국,159663
2016,11,미주,캐나다,11170
2016,11,미주,도미니카공화국,197
2016,11,미주,자메이카,33
2016,11,미주,코스타리카,373
2016,11,미주,멕시코,9048
2016,12,미주,미국,186630
2016,12,미주,캐나다,14250
2016,12,미주,도미니카공화국,170
2016,12,미주,자메이카,25
2016,12,미주,코스타리카,429
2016,12,미주,멕시코,10246
2017,1,미주,미국,206737
2017,1,미주,캐나다,15946
2017,1,미주,브라질,42997
2017,1,미주,도미니카공화국,270
2017,1,미주,자메이카,60
2017,1,미주,칠레,20410
2017,1,미주,코스타리카,506
2017,1,미주,페루,29323
2017,1,미주,멕시코,9007
2017,1,미주,에콰도르,5606
2017,2,미주,미국,171611
2017,2,미주,캐나다,12419
2017,2,미주,도미니카공화국,185
2017,2,미주,자메이카,74
2017,2,미주,코스타리카,564
2017,2,미주,멕시코,7518
2017,3,미주,미국,158169
2017,3,미주,캐나다,12672
2017,3,미주,도미니카공화국,140
2017,3,미주,자메이카,27
2017,3,미주,코스타리카,498
2017,3,미주,멕시코,8169
2017,4,미주,미국,181498
2017,4,미주,캐나다,19846
2017,4,미주,도미니카공화국,236
2017,4,미주,자메이카,26
2017,4,미주,코스타리카,419
2017,4,미주,멕시코,7810
2017,5,미주,미국,182857
2017,5,미주,캐나다,26633
2017,5,미주,도미니카공화국,260
2017,5,미주,자메이카,52
2017,5,미주,코스타리카,442
2017,5,미주,멕시코,7848
2017,6,미주,미국,198157
2017,6,미주,캐나다,33701
2017,6,미주,도미니카공화국,367
2017,6,미주,자메이카,33
2017,6,미주,코스타리카,331
2017,6,미주,멕시코,7117
2017,7,미주,미국,219753
2017,7,미주,캐나다,41148
2017,7,미주,도미니카공화국,423
2017,7,미주,자메이카,24
2017,7,미주,코스타리카,449
2017,7,미주,멕시코,9545
2017,8,미주,미국,202835
2017,8,미주,캐나다,30231
2017,8,미주,도미니카공화국,155
2017,8,미주,자메이카,10
2017,8,미주,코스타리카,337
2017,8,미주,멕시코,8715
2017,9,미주,미국,219849
2017,9,미주,캐나다,41309
2017,9,미주,도미니카공화국,190
2017,9,미주,자메이카,18
2017,9,미주,코스타리카,382
2017,9,미주,멕시코,8409
2017,10,미주,미국,203809
2017,10,미주,캐나다,34917
2017,10,미주,도미니카공화국,188
2017,10,미주,자메이카,14
2017,10,미주,코스타리카,328
2017,10,미주,멕시코,9686
2017,11,미주,미국,178959
2017,11,미주,캐나다,16479
2017,11,미주,도미니카공화국,275
2017,11,미주,자메이카,21
2017,11,미주,코스타리카,465
2017,11,미주,멕시코,10511
2017,12,미주,미국,210605
2017,12,미주,캐나다,16175
2017,12,미주,자메이카,31
2017,12,미주,코스타리카,470
2017,12,미주,멕시코,12383
2018,1,미주,미국,224005
2018,1,미주,캐나다,15156
2018,1,미주,브라질,33845
2018,1,미주,도미니카공화국,295
2018,1,미주,자메이카,29
2018,1,미주,칠레,22994
2018,1,미주,코스타리카,577
2018,1,미주,페루,32133
2018,1,미주,멕시코,12413
2018,1,미주,에콰도르,5370
2018,2,미주,미국,168171
2018,2,미주,캐나다,10934
2018,2,미주,도미니카공화국,271
2018,2,미주,자메이카,34
2018,2,미주,코스타리카,549
2018,2,미주,멕시코,9237
2018,3,미주,미국,156455
2018,3,미주,캐나다,13359
2018,3,미주,도미니카공화국,321
2018,3,미주,자메이카,30
2018,3,미주,코스타리카,497
2018,3,미주,멕시코,10514
2018,4,미주,미국,170804
2018,4,미주,캐나다,15786
2018,4,미주,도미니카공화국,207
2018,4,미주,자메이카,15
2018,4,미주,코스타리카,301
2018,4,미주,멕시코,10045
2018,5,미주,미국,189192
2018,5,미주,캐나다,25296
2018,5,미주,도미니카공화국,123
2018,5,미주,자메이카,18
2018,5,미주,코스타리카,393
2018,5,미주,멕시코,9152
2018,6,미주,미국,202116
2018,6,미주,캐나다,32411
2018,6,미주,도미니카공화국,236
2018,6,미주,자메이카,47
2018,6,미주,코스타리카,295
2018,6,미주,멕시코,9439
2018,7,미주,미국,218681
2018,7,미주,캐나다,42845
2018,7,미주,도미니카공화국,285
2018,7,미주,자메이카,34
2018,7,미주,코스타리카,385
2018,7,미주,멕시코,9843
2018,8,미주,미국,201782
2018,8,미주,캐나다,23646
2018,8,미주,도미니카공화국,220
2018,8,미주,자메이카,37
2018,8,미주,코스타리카,454
2018,8,미주,멕시코,9140
2018,9,미주,미국,192400
2018,9,미주,캐나다,25294
2018,9,미주,도미니카공화국,196
2018,9,미주,자메이카,16
2018,9,미주,코스타리카,296
2018,9,미주,멕시코,8262
2018,10,미주,미국,178648
2018,10,미주,캐나다,24067
2018,10,미주,도미니카공화국,237
2018,10,미주,자메이카,23
2018,10,미주,코스타리카,309
2018,10,미주,멕시코,10317
2018,11,미주,미국,139298
2018,11,미주,캐나다,11315
2018,11,미주,도미니카공화국,277
2018,11,미주,자메이카,7
2018,11,미주,코스타리카,318
2018,11,미주,멕시코,11507
2018,12,미주,미국,169045
2018,12,미주,캐나다,13127
2018,12,미주,도미니카공화국,197
2018,12,미주,자메이카,18
2018,12,미주,코스타리카,505
2018,12,미주,멕시코,12438
2019,1,미주,미국,211479
2019,1,미주,캐나다,14639
2019,1,미주,브라질,39321
2019,1,미주,도미니카공화국,305
2019,1,미주,자메이카,33
2019,1,미주,코스타리카,787
2019,1,미주,멕시코,11778
2019,2,미주,미국,165478
2019,2,미주,캐나다,12993
2019,2,미주,도미니카공화국,189
2019,2,미주,자메이카,39
2019,2,미주,코스타리카,505
2019,2,미주,멕시코,10647
2019,3,미주,미국,144854
2019,3,미주,캐나다,11156
2019,3,미주,도미니카공화국,366
2019,3,미주,자메이카,18
2019,3,미주,코스타리카,403
2019,3,미주,멕시코,11040
2019,4,미주,미국,159186
2019,4,미주,캐나다,17621
2019,4,미주,도미니카공화국,294
2019,4,미주,자메이카,23
2019,4,미주,코스타리카,369
2019,4,미주,멕시코,9997
2019,5,미주,미국,187309
2019,5,미주,캐나다,27673
2019,5,미주,도미니카공화국,262
2019,5,미주,자메이카,33
2019,5,미주,코스타리카,320
2019,5,미주,멕시코,9812
2019,6,미주,미국,198870
2019,6,미주,캐나다,30830
2019,6,미주,도미니카공화국,230
2019,6,미주,자메이카,15
2019,6,미주,코스타리카,271
2019,6,미주,멕시코,8515
2019,7,미주,미국,222906
2019,7,미주,캐나다,41235
2019,7,미주,도미니카공화국,251
2019,7,미주,자메이카,30
2019,7,미주,코스타리카,474
2019,7,미주,멕시코,9679
2019,8,미주,미국,209738
2019,8,미주,캐나다,30508
2019,8,미주,도미니카공화국,187
2019,8,미주,자메이카,100
2019,8,미주,코스타리카,320
2019,8,미주,멕시코,7984
2019,9,미주,미국,195890
2019,9,미주,캐나다,32709
2019,9,미주,도미니카공화국,195
2019,9,미주,자메이카,18
