연도,월,ICAO,IATA,항공사명,공항,정기_부정기,여객_화물,유임승객(명),무임승객(명),환승객(명),항공화물(kg),환적화물(kg),우편물(kg),수하물(kg),국가,도시,지역,여객_계
2018,1,JNA,LJ,진 에어,BKI,부정기,여객,5141,56,44,6570,0,0,54154,말레이시아,코타키나발루,아시아,
2018,1,JNA,LJ,진 에어,BKK,부정기,여객,10623,24,216,159893,0,110719,132705,태국,방콕,아시아,
2018,1,JNA,LJ,진 에어,CEB,정기,여객,10537,181,171,0,0,0,111103,필리핀,라푸라푸,아시아,
2018,1,JNA,LJ,진 에어,CNS,정기,여객,2458,19,82,0,0,0,31916,오스트레일리아,케언스,오세아니아,
2018,1,JNA,LJ,진 에어,CRK,정기,여객,5329,5,86,747,0,0,86331,필리핀,앙헬레스,아시아,
2018,1,JNA,LJ,진 에어,CTS,정기,여객,5506,7,78,0,0,0,52193,일본,삿포로,아시아,
2018,1,JNA,LJ,진 에어,DAD,정기,여객,16168,123,240,7639,0,0,157372,베트남,다낭,아시아,
2018,1,JNA,LJ,진 에어,DAD,부정기,여객,2720,8,0,0,0,0,25288,베트남,다낭,아시아,
2018,1,JNA,LJ,진 에어,FUK,정기,여객,16484,69,541,0,0,0,121748,일본,후쿠오카,아시아,
2018,1,JNA,LJ,진 에어,GUM,정기,여객,11157,408,29,0,0,0,109525,괌,괌,오세아니아,
2018,1,JNA,LJ,진 에어,GUM,부정기,여객,180,5,0,0,0,0,1631,괌,괌,오세아니아,
2018,1,JNA,LJ,진 에어,HAN,정기,여객,5534,13,82,6305,0,0,58025,베트남,하노이,아시아,
2018,1,JNA,LJ,진 에어,HKG,정기,여객,5717,13,38,892,0,0,51495,홍콩,홍콩,아시아,
2018,1,JNA,LJ,진 에어,HKT,정기,여객,6706,33,6,0,0,0,66431,태국,푸껫,아시아,
2018,1,JNA,LJ,진 에어,HNL,정기,여객,7231,49,297,33048,0,0,94111,미국,호놀룰루,미주,
2018,1,JNA,LJ,진 에어,JHB,정기,여객,3367,3,0,4940,0,0,44640,말레이시아,조호르바루,아시아,
2018,1,JNA,LJ,진 에어,KIX,정기,여객,20903,40,210,4954,0,0,168517,일본,오사카,아시아,
2018,1,JNA,LJ,진 에어,KKJ,정기,여객,4901,15,30,0,0,0,31438,일본,기타큐슈,아시아,
2018,1,JNA,LJ,진 에어,KKJ,부정기,여객,1510,5,0,0,0,0,9750,일본,기타큐슈,아시아,
2018,1,JNA,LJ,진 에어,KLO,정기,여객,5411,42,0,0,0,0,53213,필리핀,칼리보,아시아,
2018,1,JNA,LJ,진 에어,MFM,정기,여객,4851,9,22,1093,0,0,43336,마카오,마카오,아시아,
2018,1,JNA,LJ,진 에어,NRT,정기,여객,10348,17,628,0,0,0,101751,일본,도쿄,아시아,
2018,1,JNA,LJ,진 에어,OKA,정기,여객,5680,113,30,0,0,0,44532,일본,오키나와,아시아,
2018,1,JNA,LJ,진 에어,SPN,정기,여객,2544,51,425,0,0,0,28575,북마리아나 제도,사이판,오세아니아,
2018,1,JNA,LJ,진 에어,TPE,정기,여객,11878,22,6,143047,0,0,108454,대만,타이베이,아시아,
2018,1,JNA,LJ,진 에어,VTE,정기,여객,5241,4,141,8294,0,5132,70233,라오스,비엔티안,아시아,
2018,1,KAL,KE,대한항공,AKL,정기,여객,8316,99,1911,165524,118048,11390,203823,뉴질랜드,오클랜드,오세아니아,
2018,1,KAL,KE,대한항공,AKL,부정기,여객,1147,1,0,0,0,0,15126,뉴질랜드,오클랜드,오세아니아,
2018,1,KAL,KE,대한항공,AMS,정기,여객,2485,14,647,112618,87912,11777,56130,네덜란드,암스테르담,유럽,
2018,1,KAL,KE,대한항공,AOJ,정기,여객,2070,9,436,0,0,0,27581,일본,아오모리,아시아,
2018,1,KAL,KE,대한항공,ATL,정기,여객,5157,66,2921,420508,378594,0,222922,미국,애틀랜타,미주,
2018,1,KAL,KE,대한항공,BCN,정기,여객,4025,4,172,166646,132387,0,63762,스페인,바르셀로나,유럽,
2018,1,KAL,KE,대한항공,BKK,정기,여객,36136,168,6007,805829,165233,25288,764421,태국,방콕,아시아,
2018,1,KAL,KE,대한항공,BNE,정기,여객,4645,80,3038,153044,102342,17724,146691,오스트레일리아,브리즈번,오세아니아,
2018,1,KAL,KE,대한항공,BOM,정기,여객,1506,14,798,75799,38208,0,60887,인도,뭄바이,아시아,
2018,1,KAL,KE,대한항공,CAN,정기,여객,4771,34,327,189665,63752,24969,69956,중국,광저우,아시아,
2018,1,KAL,KE,대한항공,CDG,정기,여객,9644,31,978,309226,218674,75474,200930,프랑스,파리,유럽,
2018,1,KAL,KE,대한항공,CEB,정기,여객,4463,107,2723,110010,90360,0,144326,필리핀,라푸라푸,아시아,
2018,1,KAL,KE,대한항공,CGK,정기,여객,6917,39,677,363436,116601,4791,154924,인도네시아,자카르타,아시아,
2018,1,KAL,KE,대한항공,CGO,정기,여객,1414,12,68,26528,21292,0,23096,중국,정저우,아시아,
2018,1,KAL,KE,대한항공,CGO,부정기,여객,61,0,3,1213,455,0,1024,중국,정저우,아시아,
2018,1,KAL,KE,대한항공,CMB,정기,여객,1619,1,180,70419,37447,2251,39388,스리랑카,콜롬보,아시아,
2018,1,KAL,KE,대한항공,CNX,정기,여객,6977,35,963,4457,3060,0,157633,태국,치앙마이,아시아,
2018,1,KAL,KE,대한항공,CSX,정기,여객,2176,9,56,147900,115693,0,26353,중국,창사,아시아,
2018,1,KAL,KE,대한항공,CTS,정기,여객,8796,41,4958,127564,52511,2583,168958,일본,삿포로,아시아,
2018,1,KAL,KE,대한항공,CTS,부정기,여객,1236,7,0,0,0,0,18697,일본,삿포로,아시아,
2018,1,KAL,KE,대한항공,CXR,정기,여객,2305,25,164,0,0,0,36650,베트남,나트랑,아시아,
2018,1,KAL,KE,대한항공,DAD,정기,여객,13916,176,1364,64696,56122,0,218630,베트남,다낭,아시아,
2018,1,KAL,KE,대한항공,DEL,정기,여객,3469,9,436,142214,85863,0,69528,인도,델리,아시아,
2018,1,KAL,KE,대한항공,DFW,정기,여객,2956,53,1593,213822,195814,0,131044,미국,댈러스,미주,
2018,1,KAL,KE,대한항공,DLC,정기,여객,5205,52,1106,247648,177753,0,92562,중국,다롄,아시아,
2018,1,KAL,KE,대한항공,DPS,정기,여객,4416,81,1899,7236,3203,0,85185,인도네시아,덴파사르,아시아,
2018,1,KAL,KE,대한항공,DXB,정기,여객,5879,17,151,175962,75077,0,98193,아랍에미레이트,두바이,아시아,
2018,1,KAL,KE,대한항공,FCO,정기,여객,6546,3,356,118016,60968,3933,106986,이탈리아,로마,유럽,
2018,1,KAL,KE,대한항공,FRA,정기,여객,7501,34,1127,416141,246108,46431,157024,독일,프랑크푸르트,유럽,
2018,1,KAL,KE,대한항공,FUK,정기,여객,24343,188,4511,604839,518057,27662,280483,일본,후쿠오카,아시아,
2018,1,KAL,KE,대한항공,GUM,정기,여객,15059,569,1043,209152,91867,0,172437,괌,괌,오세아니아,
2018,1,KAL,KE,대한항공,HAN,정기,여객,21486,65,1988,679693,315771,28662,311361,베트남,하노이,아시아,
2018,1,KAL,KE,대한항공,HFE,정기,여객,1449,8,17,4870,1934,0,23169,중국,허페이,아시아,
2018,1,KAL,KE,대한항공,HKG,정기,여객,28436,147,1961,1015873,304763,26980,504895,홍콩,홍콩,아시아,
2018,1,KAL,KE,대한항공,HKT,정기,여객,5072,167,2616,100764,8626,0,99599,태국,푸껫,아시아,
2018,1,KAL,KE,대한항공,HND,정기,여객,4263,36,1985,67685,64106,0,80496,일본,도쿄,아시아,
2018,1,KAL,KE,대한항공,HNL,정기,여객,12841,119,2772,202444,139113,10784,242870,미국,호놀룰루,미주,
2018,1,KAL,KE,대한항공,IAD,정기,여객,4529,44,2683,343206,217090,72258,208016,미국,워싱턴,미주,
2018,1,KAL,KE,대한항공,IST,정기,여객,2265,1,347,94838,73420,9411,43271,터키,이스탄불,아시아,
2018,1,KAL,KE,대한항공,JFK,정기,여객,14136,125,5762,393478,152586,160772,544180,미국,뉴욕,미주,
2018,1,KAL,KE,대한항공,KIJ,정기,여객,1465,7,362,5273,2232,0,24085,일본,니가타,아시아,
2018,1,KAL,KE,대한항공,KIX,정기,여객,23717,105,4616,906776,598976,137678,295465,일본,오사카,아시아,
2018,1,KAL,KE,대한항공,KMG,정기,여객,1208,4,158,3035,3035,0,25392,중국,쿤밍,아시아,
2018,1,KAL,KE,대한항공,KMQ,정기,여객,1017,16,301,1791,0,0,15788,일본,고마쓰,아시아,
2018,1,KAL,KE,대한항공,KOJ,정기,여객,4080,13,165,787,17,0,63979,일본,가고시마,아시아,
2018,1,KAL,KE,대한항공,KTM,정기,여객,2451,38,842,127048,117109,0,93426,네팔,카트만두,아시아,
2018,1,KAL,KE,대한항공,KUL,정기,여객,9328,31,399,276156,145682,10282,171093,말레이시아,쿠알라룸푸르,아시아,
2018,1,KAL,KE,대한항공,KWE,정기,여객,585,0,21,0,0,0,7425,중국,구이양,아시아,
2018,1,KAL,KE,대한항공,LAS,정기,여객,3516,28,2037,268882,228064,0,115274,미국,라스베이거스,미주,
2018,1,KAL,KE,대한항공,LAX,정기,여객,16374,107,5686,439139,254660,115093,511301,미국,로스앤젤레스,미주,
2018,1,KAL,KE,대한항공,LHR,정기,여객,5767,55,2240,449020,343731,50816,152323,영국,런던,유럽,
2018,1,KAL,KE,대한항공,LPQ,부정기,여객,450,0,0,0,0,0,4831,라오스,루앙프라방,아시아,
2018,1,KAL,KE,대한항공,MAD,정기,여객,2922,4,77,151354,96493,39192,50654,스페인,마드리드,유럽,
2018,1,KAL,KE,대한항공,MDG,정기,여객,2569,32,215,310,0,0,43712,중국,무단장,아시아,
2018,1,KAL,KE,대한항공,MLE,정기,여객,1046,5,83,5262,760,0,16142,몰디브,말레,아시아,
2018,1,KAL,KE,대한항공,MMY,부정기,여객,342,1,0,0,0,0,3788,일본,미야코지마,아시아,
2018,1,KAL,KE,대한항공,MNL,정기,여객,10657,166,10363,436614,183318,19535,586959,필리핀,마닐라,아시아,
2018,1,KAL,KE,대한항공,MXP,정기,여객,2556,5,250,106584,64153,14502,49240,이탈리아,밀라노,유럽,
2018,1,KAL,KE,대한항공,NAN,정기,여객,850,11,1302,47672,36987,1168,47290,피지,난디,오세아니아,
2018,1,KAL,KE,대한항공,NGO,정기,여객,8288,75,3033,345223,190389,51918,151326,일본,나고야,아시아,
2018,1,KAL,KE,대한항공,NNG,정기,여객,365,2,26,200,200,0,6692,중국,난닝,아시아,
2018,1,KAL,KE,대한항공,NRT,정기,여객,15011,107,6297,949639,615827,21159,290810,일본,도쿄,아시아,
2018,1,KAL,KE,대한항공,OIT,부정기,여객,1667,21,10,0,0,0,11850,일본,오이타,아시아,
2018,1,KAL,KE,대한항공,OKA,정기,여객,5941,109,226,39480,38189,0,69509,일본,오키나와,아시아,
2018,1,KAL,KE,대한항공,OKJ,정기,여객,5395,16,664,743,0,0,62061,일본,오카야마,아시아,
2018,1,KAL,KE,대한항공,ORD,정기,여객,4760,45,2591,378536,154817,174486,200633,미국,시카고,미주,
2018,1,KAL,KE,대한항공,PEK,정기,여객,9003,47,1427,214729,83004,2012,154054,중국,베이징,아시아,
2018,1,KAL,KE,대한항공,PNH,정기,여객,5224,58,1188,28669,5933,5097,132967,캄보디아,프놈펜,아시아,
2018,1,KAL,KE,대한항공,PRG,정기,여객,2546,7,408,139412,98902,27428,53992,체코,프라하,유럽,
2018,1,KAL,KE,대한항공,PVG,정기,여객,16836,44,1060,748941,491593,6465,201227,중국,상하이,아시아,
2018,1,KAL,KE,대한항공,RGN,정기,여객,6397,9,833,121496,41624,1393,146455,미얀마,양곤,아시아,
2018,1,KAL,KE,대한항공,ROR,정기,여객,529,2,227,572,250,0,11963,팔라우,코로르,오세아니아,
2018,1,KAL,KE,대한항공,SEA,정기,여객,2664,37,2109,169263,146899,0,121345,미국,시애틀,미주,
2018,1,KAL,KE,대한항공,SFO,정기,여객,9521,84,5605,771622,570792,104690,347183,미국,샌프란시스코,미주,
2018,1,KAL,KE,대한항공,SGN,정기,여객,13981,216,8502,720838,373262,18484,593343,베트남,호찌민,아시아,
2018,1,KAL,KE,대한항공,SHE,정기,여객,10014,141,2333,199341,158111,11454,191213,중국,선양,아시아,
2018,1,KAL,KE,대한항공,SIN,정기,여객,19760,124,1732,1001745,355404,20475,310522,싱가포르,싱가포르,아시아,
2018,1,KAL,KE,대한항공,SVO,정기,여객,2963,20,347,141508,50401,78410,65601,러시아,모스크바,유럽,
2018,1,KAL,KE,대한항공,SYD,정기,여객,9043,79,2265,194825,32490,113610,191315,오스트레일리아,시드니,오세아니아,
2018,1,KAL,KE,대한항공,SYX,정기,여객,1184,12,0,0,0,0,17536,중국,싼야,아시아,
2018,1,KAL,KE,대한항공,SZX,정기,여객,6351,22,164,303278,76391,0,68267,중국,선전,아시아,
2018,1,KAL,KE,대한항공,TAO,정기,여객,9841,49,1594,204125,61040,15981,128493,중국,칭다오,아시아,
2018,1,KAL,KE,대한항공,TAS,정기,여객,1987,22,254,61468,41826,2033,60886,우즈베키스탄,타슈켄트,아시아,
2018,1,KAL,KE,대한항공,TLV,정기,여객,1486,12,709,85486,15610,58121,45347,이스라엘,텔아비브,아시아,
2018,1,KAL,KE,대한항공,TNA,정기,여객,1101,13,197,2969,2853,0,17926,중국,지난,아시아,
2018,1,KAL,KE,대한항공,TPE,정기,여객,16360,61,522,338235,115300,0,207144,대만,타이베이,아시아,
2018,1,KAL,KE,대한항공,TSN,정기,여객,5554,31,303,317084,285582,0,81981,중국,톈진,아시아,
2018,1,KAL,KE,대한항공,TXN,정기,여객,352,2,0,0,0,0,5498,중국,황산,아시아,
2018,1,KAL,KE,대한항공,ULN,정기,여객,4476,82,1726,95344,76348,6437,134638,몽골,울란바토르,아시아,
2018,1,KAL,KE,대한항공,VIE,정기,여객,1952,18,178,69519,52520,15399,42936,오스트리아,빈,유럽,
2018,1,KAL,KE,대한항공,VTE,부정기,여객,321,0,0,0,0,0,4989,라오스,비엔티안,아시아,
2018,1,KAL,KE,대한항공,VVO,정기,여객,1510,98,4172,43923,31569,27,105180,러시아,블라디보스토크,유럽,
2018,1,KAL,KE,대한항공,WEH,정기,여객,3455,37,646,10203,7511,3,48349,중국,웨이하이,아시아,
2018,1,KAL,KE,대한항공,WUH,정기,여객,2313,15,76,52714,32987,0,32669,중국,우한,아시아,
2018,1,KAL,KE,대한항공,XIY,정기,여객,4430,16,183,304007,73686,0,62921,중국,시안,아시아,
2018,1,KAL,KE,대한항공,XMN,정기,여객,3247,14,107,23440,8075,0,43263,중국,샤먼,아시아,
2018,1,KAL,KE,대한항공,YNJ,정기,여객,4712,66,494,0,0,0,78605,중국,옌지,아시아,
2018,1,KAL,KE,대한항공,YVR,정기,여객,4476,92,2524,119830,51803,33108,212669,캐나다,밴쿠버,미주,
2018,1,KAL,KE,대한항공,YYZ,정기,여객,2987,42,2338,175798,128124,26002,170070,캐나다,토론토,미주,
2018,1,KAL,KE,대한항공,ZRH,정기,여객,853,7,126,42026,5449,23758,18290,스위스,취리히,유럽,
2018,1,KLM,KL,KLM네덜란드항공,AMS,정기,여객,6171,22,621,1021742,0,20966,130365,네덜란드,암스테르담,유럽,
2018,1,KLM,KL,KLM네덜란드항공,AMS,부정기,여객,1000,2,41,117929,0,4105,18799,네덜란드,암스테르담,유럽,
2018,1,KZR,KC,아스타나항공,ALA,정기,여객,1869,17,281,67183,0,8154,35576,카자흐스탄,알마티,아시아,
2018,1,KZR,KC,아스타나항공,ALA,부정기,여객,434,2,92,10714,0,166,8091,카자흐스탄,알마티,아시아,
2018,1,KZR,KC,아스타나항공,TSE,정기,여객,615,9,46,12422,0,0,11206,,,기타,
2018,1,KZR,KC,아스타나항공,TSE,부정기,여객,396,9,54,7275,0,0,7431,,,기타,
2018,1,LAO,QV,라오 항공,VTE,정기,여객,3533,4,124,12669,0,0,52823,라오스,비엔티안,아시아,
2018,1,LNI,JT,라이언항공,BTH,부정기,여객,1382,1,0,0,0,0,16562,인도네시아,바탐,아시아,
2018,1,LOT,LO,LOT 폴란드항공,WAW,정기,여객,4270,6,6,189150,0,36915,81452,폴란드,바르샤바,유럽,
2018,1,MAS,MH,말레이시아항공,KUL,정기,여객,11411,58,32,493679,0,48998,223607,말레이시아,쿠알라룸푸르,아시아,
2018,1,MDA,AE,만다린항공(화신),RMQ,정기,여객,770,1,0,108,0,0,14405,대만,타이중,아시아,
2018,1,MDA,AE,만다린항공(화신),RMQ,부정기,여객,128,1,0,0,0,0,2444,대만,타이중,아시아,
2018,1,MGL,OM,몽골항공,ULN,정기,여객,4492,74,457,162738,0,3297,105626,몽골,울란바토르,아시아,
2018,1,MGL,OM,몽골항공,ULN,부정기,여객,90,0,0,0,0,0,2081,몽골,울란바토르,아시아,
2018,1,PAL,PR,필리핀항공,CEB,정기,여객,8995,97,28,1425,0,0,89451,필리핀,라푸라푸,아시아,
2018,1,PAL,PR,필리핀항공,CRK,정기,여객,5514,6,52,6579,0,0,97928,필리핀,앙헬레스,아시아,
2018,1,PAL,PR,필리핀항공,KLO,정기,여객,9068,48,8,0,0,0,87887,필리핀,칼리보,아시아,
2018,1,PAL,PR,필리핀항공,MNL,정기,여객,20077,73,377,350690,0,0,331312,필리핀,마닐라,아시아,
2018,1,PIC,BL,젯스타 퍼시픽,DAD,부정기,여객,5675,13,0,0,0,0,49149,베트남,다낭,아시아,
2018,1,QTR,QR,카타르항공,DOH,정기,여객,9075,25,177,496849,0,105022,189844,카타르,도하,아시아,
2018,1,RBA,BI,로얄 브루나이 에어라인,BWN,정기,여객,776,8,13,4449,0,0,15008,브루나이,반다르스리브가완,아시아,
2018,1,SBI,S7,시베리아 항공,IKT,정기,여객,507,4,112,1551,0,0,7862,러시아,이르쿠츠크,유럽,
2018,1,SBI,S7,시베리아 항공,OVB,정기,여객,1028,12,246,7272,0,0,19145,러시아,노보시비르스크,유럽,
2018,1,SBI,S7,시베리아 항공,VVO,정기,여객,2181,38,1381,4398,0,0,43992,러시아,블라디보스토크,유럽,
2018,1,SBI,S7,시베리아 항공,VVO,부정기,여객,215,2,69,0,0,0,2623,러시아,블라디보스토크,유럽,
2018,1,SHU,HZ,오로라항공 (구 사할린항공),KHV,정기,여객,1425,39,927,4874,0,0,37609,러시아,하바롭스크,유럽,
2018,1,SHU,HZ,오로라항공 (구 사할린항공),UUS,정기,여객,622,19,666,5404,0,0,24152,러시아,유즈노사할린스크,유럽,
2018,1,SHU,HZ,오로라항공 (구 사할린항공),VVO,정기,여객,2730,40,1117,9621,0,6863,57037,러시아,블라디보스토크,유럽,
2018,1,SIA,SQ,싱가폴화물항공,LAX,정기,여객,2865,23,152,80331,0,2822,53757,미국,로스앤젤레스,미주,
2018,1,SIA,SQ,싱가폴화물항공,SIN,정기,여객,28003,132,451,920057,218,9673,478910,싱가포르,싱가포르,아시아,
2018,1,SWM,ZA,스카이앙코르항공,HAN,정기,여객,6254,1,0,0,0,0,61156,베트남,하노이,아시아,
2018,1,SWM,ZA,스카이앙코르항공,REP,정기,여객,6125,1,0,509,0,0,54911,,,기타,
2018,1,SWM,ZA,스카이앙코르항공,REP,부정기,여객,1063,0,0,0,0,0,8610,,,기타,
2018,1,SYL,R3,야쿠티아 항공,YKS,정기,여객,542,6,8,0,0,0,7350,러시아,야쿠츠크,유럽,
2018,1,SYL,R3,야쿠티아 항공,YKS,부정기,여객,37,0,2,0,0,0,464,러시아,야쿠츠크,유럽,
2018,1,TAX,XJ,타이 에어아시아 엑스,DMK,정기,여객,28262,84,729,169076,0,0,351972,태국,방콕,아시아,
2018,1,TGW,TR,스쿠트타이거항공,SIN,정기,여객,2226,3,0,35343,0,0,26438,싱가포르,싱가포르,아시아,
2018,1,TGW,TR,스쿠트타이거항공,TPE,정기,여객,2255,4,0,56713,0,0,30142,대만,타이베이,아시아,
2018,1,THA,TG,타이항공,BKK,정기,여객,29837,127,323,814935,0,41331,588998,태국,방콕,아시아,
2018,1,THA,TG,타이항공,HKG,정기,여객,4316,17,46,204051,0,15225,57565,홍콩,홍콩,아시아,
2018,1,THA,TG,타이항공,TPE,정기,여객,4399,14,61,174982,0,10163,78830,대만,타이베이,아시아,
2018,1,THY,TK,터키항공,IST,정기,여객,13145,15,392,657687,0,782,218894,터키,이스탄불,아시아,
2018,1,TWB,TW,티웨이항공,BKK,정기,여객,5231,10,95,14363,0,0,71162,태국,방콕,아시아,
2018,1,TWB,TW,티웨이항공,CTS,정기,여객,5481,6,2,0,0,0,51262,일본,삿포로,아시아,
2018,1,TWB,TW,티웨이항공,DAD,정기,여객,8587,64,0,48764,0,0,76624,베트남,다낭,아시아,
2018,1,TWB,TW,티웨이항공,FUK,정기,여객,11276,33,13,0,0,0,80563,일본,후쿠오카,아시아,
2018,1,TWB,TW,티웨이항공,GUM,정기,여객,5329,95,4,0,0,0,51078,괌,괌,오세아니아,
2018,1,TWB,TW,티웨이항공,HSG,정기,여객,4778,17,0,0,0,0,30639,일본,사가,아시아,
2018,1,TWB,TW,티웨이항공,KHH,정기,여객,2913,5,0,0,0,0,29373,대만,가오슝,아시아,
2018,1,TWB,TW,티웨이항공,KIX,정기,여객,14158,11,9,6646,0,0,125820,일본,오사카,아시아,
2018,1,TWB,TW,티웨이항공,KMJ,정기,여객,2497,11,0,0,0,0,20223,일본,구마모토,아시아,
2018,1,TWB,TW,티웨이항공,MFM,정기,여객,5668,14,4,0,0,0,43403,마카오,마카오,아시아,
2018,1,TWB,TW,티웨이항공,NRT,정기,여객,12825,13,14,30647,0,0,106759,일본,도쿄,아시아,
2018,1,TWB,TW,티웨이항공,OIT,정기,여객,5345,31,0,0,0,0,37260,일본,오이타,아시아,
2018,1,TWB,TW,티웨이항공,OKA,정기,여객,5441,91,5,0,0,0,41323,일본,오키나와,아시아,
2018,1,TWB,TW,티웨이항공,RMQ,정기,여객,2825,7,0,0,0,0,30166,대만,타이중,아시아,
2018,1,TWB,TW,티웨이항공,SGN,정기,여객,5651,39,10,16730,0,0,63736,베트남,호찌민,아시아,
2018,1,TWB,TW,티웨이항공,SPN,정기,여객,5135,74,64,0,0,0,53550,북마리아나 제도,사이판,오세아니아,
2018,1,TWB,TW,티웨이항공,SYX,정기,여객,1438,10,0,0,0,0,22647,중국,싼야,아시아,
2018,1,TWB,TW,티웨이항공,TAO,정기,여객,2394,4,52,3705,0,0,16260,중국,칭다오,아시아,
